calc,b1_0,b1_1,w1_0,w1_0,w1_0,w1_1,b2_0,b2_1,b2_2,w2_0,w2_0,w2_0,w2_1,w2_0,w2_2,cost
339800,-0.0009242874418635379,0.00017927966842134425,-0.0009242874418635379,-0.0009242874418635379,0.00017927966842134425,0.00017927966842134425,-0.008153652896132941,-0.022145117996645296,-1.0994066181274972E-05,-0.007997423409518152,-0.00814432772854412,-0.021720802605775434,-0.022119791073948982,-1.0783412461133878E-05,-1.0981492490571066E-05,1.9049146505229635
339900,-0.0009241143331751682,0.00017923959341869053,-0.0009241143331751682,-0.0009241143331751682,0.00017923959341869053,0.00017923959341869053,-0.008153367036855331,-0.022141704440471154,-1.1001166912525448E-05,-0.007997140435868567,-0.008144043195246253,-0.02171744741767895,-0.02211638413485695,-1.0790373640756491E-05,-1.0988586448853967E-05,1.904927022179353
340000,-0.0009239413244241474,0.00017919953985220287,-0.0009239413244241474,-0.0009239413244241474,0.00017919953985220287,0.00017919953985220287,-0.008153081214292972,-0.0221382926741187,-1.100827137040092E-05,-0.007996857498602516,-0.008143758698199922,-0.02171409398779499,-0.02211297898174859,-1.0797338471339638E-05,-1.0995684130766005E-05,1.9049393874827125
340100,-0.0009237684155245339,0.00017915950770058537,-0.0009237684155245339,-0.0009237684155245339,0.00017915950770058537,0.00017915950770058537,-0.008152795428434757,-0.022134882696024615,-1.101537955763209E-05,-0.007996574597708216,-0.008143474237394447,-0.021710742314585973,-0.022109575613064467,-1.0804306955557511E-05,-1.1002785539035706E-05,1.9049517464387096
340200,-0.0009235956063905125,0.00017911949694261525,-0.0009235956063905125,-0.0009235956063905125,0.00017911949694261525,0.00017911949694261525,-0.008152509679269608,-0.022131474504627695,-1.1022491476949264E-05,-0.007996291733173906,-0.008143189812819177,-0.02170739239651641,-0.022106174027247245,-1.0811279096083908E-05,-1.1009890676391198E-05,1.9049640990530037
340300,-0.0009234228969363762,0.00017907950755719293,-0.0009234228969363762,-0.0009234228969363762,0.00017907950755719293,0.00017907950755719293,-0.008152223966786453,-0.02212806809836856,-1.1029607131089547E-05,-0.007996008904987837,-0.008142905424463462,-0.021704044232052577,-0.022102774222741397,-1.0818254895599286E-05,-1.1016999545567393E-05,1.9049764453312474
340400,-0.0009232502870765292,0.00017903953952308257,-0.0009232502870765292,-0.0009232502870765292,0.00017903953952308257,0.00017903953952308257,-0.008151938290974206,-0.02212466347568986,-1.1036726522789055E-05,-0.007995726113138245,-0.008142621072316647,-0.02170069781966277,-0.02209937619799344,-1.082523435678313E-05,-1.1024112149298228E-05,1.9049887852790863
340500,-0.0009230777767254731,0.0001789995928192591,-0.0009230777767254731,-0.0009230777767254731,0.0001789995928192591,0.0001789995928192591,-0.008151652651821818,-0.02212126063503615,-1.1043849654787115E-05,-0.007995443357613407,-0.008142336756368098,-0.021697353157817158,-0.02209597995145177,-1.0832217482318073E-05,-1.1031228490320841E-05,1.9050011189021576
340600,-0.0009229053657978281,0.00017895966742452533,-0.0009229053657978281,-0.0009229053657978281,0.00017895966742452533,0.00017895966742452533,-0.008151367049318221,-0.02211785957485382,-1.1050976529827453E-05,-0.007995160638401578,-0.008142052476607183,-0.02169401024498771,-0.022092585481566642,-1.083920427489105E-05,-1.103834857137677E-05,1.9050134462060937
340700,-0.000922733054208312,0.00017891976331789526,-0.000922733054208312,-0.000922733054208312,0.00017891976331789526,0.00017891976331789526,-0.0081510814834524,-0.02211446029359122,-1.1058107150654618E-05,-0.007994877955491067,-0.008141768233023301,-0.02169066907964832,-0.022089192786790227,-1.084619473718981E-05,-1.104547239520837E-05,1.9050257671965183
340800,-0.0009225608418717582,0.00017887988047831553,-0.0009225608418717582,-0.0009225608418717582,0.00017887988047831553,0.00017887988047831553,-0.008150795954213304,-0.02211106278969867,-1.106524152001757E-05,-0.007994595308870148,-0.008141484025605827,-0.021687329660274826,-0.02208580186557669,-1.0853188871906412E-05,-1.1052599964562408E-05,1.9050380818790476
340900,-0.0009223887287031313,0.0001788400188847342,-0.0009223887287031313,-0.0009223887287031313,0.0001788400188847342,0.0001788400188847342,-0.008150510461589886,-0.022107667061628256,-1.1072379640664874E-05,-0.007994312698527095,-0.008141199854344137,-0.021683991985344795,-0.022082412716381956,-1.0860186681732524E-05,-1.1059731282185259E-05,1.9050503902592921
341000,-0.0009222167146174513,0.00017880017851622392,-0.0009222167146174513,-0.0009222167146174513,0.00017880017851622392,0.00017880017851622392,-0.008150225005571152,-0.022104273107834145,-1.1079521515350128E-05,-0.00799403012445025,-0.008140915719227659,-0.02168065605333785,-0.022079025337664007,-1.0867188169364753E-05,-1.1066866350828317E-05,1.9050626923428544
341100,-0.0009220447995298761,0.0001787603593518067,-0.0009220447995298761,-0.0009220447995298761,0.0001787603593518067,0.0001787603593518067,-0.008149939586146087,-0.02210088092677227,-1.1086667146829538E-05,-0.00799374758662792,-0.008140631620245798,-0.02167732186273535,-0.0220756397278826,-1.0874193337502256E-05,-1.1074005173245591E-05,1.9050749881353304
341200,-0.0009218729833556928,0.00017872056137057602,-0.0009218729833556928,-0.0009218729833556928,0.00017872056137057602,0.00017872056137057602,-0.008149654203303687,-0.022097490516900523,-1.109381653785953E-05,-0.007993465085048427,-0.008140347557387973,-0.02167398941202057,-0.02207225588549944,-1.0881202188844392E-05,-1.1081147752191312E-05,1.9050872776423085
341300,-0.0009217012660102633,0.00017868078455161033,-0.0009217012660102633,-0.0009217012660102633,0.00017868078455161033,0.00017868078455161033,-0.008149368857032947,-0.02209410187667871,-1.1100969691200956E-05,-0.007993182619700095,-0.008140063530643596,-0.02167065869967868,-0.02206887380897815,-1.0888214726094864E-05,-1.1088294090424122E-05,1.9050995608693706
341400,-0.00092152964740906,0.00017864102887405918,-0.00092152964740906,-0.00092152964740906,0.00017864102887405918,0.00017864102887405918,-0.008149083547322869,-0.022090715004568506,-1.1108126609617895E-05,-0.007992900190571256,-0.008139779540002091,-0.021667329724196677,-0.022065493496784206,-1.089523095196054E-05,-1.1095444190705898E-05,1.9051118378220906
341500,-0.0009213581274676733,0.0001786012943170914,-0.0009213581274676733,-0.0009213581274676733,0.0001786012943170914,0.0001786012943170914,-0.008148798274162502,-0.022087329899033448,-1.111528729587524E-05,-0.007992617797650288,-0.008139495585452926,-0.02166400248406341,-0.022062114947384942,-1.090225086914907E-05,-1.1102598055799326E-05,1.9051241085060369
341600,-0.0009211867061017925,0.00017856158085980832,-0.0009211867061017925,-0.0009211867061017925,0.00017856158085980832,0.00017856158085980832,-0.008148513037540854,-0.022083946558539003,-1.1122451752742932E-05,-0.007992335440925528,-0.00813921166698553,-0.0216606769777696,-0.022058738159249636,-1.0909274480373058E-05,-1.1109755688472142E-05,1.9051363729267698
341700,-0.0009210153832272239,0.00017852188848153927,-0.0009210153832272239,-0.0009210153832272239,0.00017852188848153927,0.00017852188848153927,-0.008148227837446977,-0.022080564981552586,-1.1129619982988714E-05,-0.00799205312038536,-0.008138927784589368,-0.02165735320380791,-0.02205536313084947,-1.0916301788342946E-05,-1.1116917091489877E-05,1.9051486310898422
341800,-0.0009208441587598707,0.00017848221716142335,-0.0009208441587598707,-0.0009208441587598707,0.00017848221716142335,0.00017848221716142335,-0.008147942673869892,-0.02207718516654331,-1.113679198938778E-05,-0.007991770836018135,-0.008138643938253885,-0.021654031160672643,-0.022051989860657362,-1.0923332795776475E-05,-1.1124082267625514E-05,1.9051608830008018
341900,-0.0009206730326157432,0.0001784425668788281,-0.0009206730326157432,-0.0009206730326157432,0.0001784425668788281,0.0001784425668788281,-0.008147657546798677,-0.022073807111982348,-1.114396777471675E-05,-0.007991488587812264,-0.00813836012796857,-0.02165071084686016,-0.02204861834714825,-1.0930367505392785E-05,-1.1131251219653455E-05,1.9051731286651872
342000,-0.000920502004710963,0.00017840293761294866,-0.000920502004710963,-0.000920502004710963,0.00017840293761294866,0.00017840293761294866,-0.008147372456222365,-0.022070430816342638,-1.1151147341753084E-05,-0.007991206375756113,-0.008138076353722882,-0.021647392260868533,-0.02204524858879886,-1.0937405919911828E-05,-1.1138423950348949E-05,1.9051853680885322
342100,-0.0009203310749617387,0.00017836332934317346,-0.0009203310749617387,-0.0009203310749617387,0.00017836332934317346,0.00017836332934317346,-0.008147087402130052,-0.022067056278099087,-1.1158330693279266E-05,-0.007990924199838111,-0.008137792615506324,-0.021644075401197792,-0.02204188058408786,-1.094444804205849E-05,-1.1145600462492258E-05,1.9051976012763614
342200,-0.0009201602432844323,0.00017832374204880525,-0.0009201602432844323,-0.0009201602432844323,0.00017832374204880525,0.00017832374204880525,-0.008146802384510798,-0.02206368349572841,-1.1165517832076824E-05,-0.007990642060046647,-0.008137508913308377,-0.021640760266349725,-0.022038514331495736,-1.0951493874556701E-05,-1.1152780758862697E-05,1.9052098282341938
342300,-0.0009199895095954585,0.0001782841757092702,-0.0009199895095954585,-0.0009199895095954585,0.0001782841757092702,0.0001782841757092702,-0.00814651740335369,-0.0220603124677092,-1.1172708760935342E-05,-0.007990359956370147,-0.008137225247118539,-0.02163744685482798,-0.02203514982950483,-1.0958543420138296E-05,-1.115996484224762E-05,1.9052220489675418
342400,-0.0009198188738113533,0.00017824463030394417,-0.0009198188738113533,-0.0009198188738113533,0.00017824463030394417,0.00017824463030394417,-0.008146232458647833,-0.022056943192521942,-1.1179903482642827E-05,-0.007990077888797053,-0.008136941616926335,-0.021634135165138072,-0.02203178707659939,-1.0965596681533556E-05,-1.1167152715432815E-05,1.9052342634819095
342500,-0.0009196483358487833,0.0001782051058122382,-0.0009196483358487833,-0.0009196483358487833,0.0001782051058122382,0.0001782051058122382,-0.008145947550382305,-0.022053575668648833,-1.1187101999988718E-05,-0.007989795857315771,-0.008136658022721253,-0.02163082519578717,-0.022028426071265362,-1.0972653661474158E-05,-1.1174344381205497E-05,1.905246471782796
342600,-0.0009194778956244765,0.00017816560221363626,-0.0009194778956244765,-0.0009194778956244765,0.00017816560221363626,0.00017816560221363626,-0.008145662678546236,-0.02205020989457418,-1.1194304315769934E-05,-0.007989513861914776,-0.008136374464492844,-0.021627516945284562,-0.022025066811990797,-1.097971436269912E-05,-1.1181539842360356E-05,1.9052586738756914
342700,-0.0009193075530553029,0.00017812611948760522,-0.0009193075530553029,-0.0009193075530553029,0.00017812611948760522,0.00017812611948760522,-0.008145377843128722,-0.02204684586878402,-1.1201510432781205E-05,-0.007989231902582494,-0.008136090942230608,-0.021624210412141204,-0.022021709297265473,-1.0986778787945295E-05,-1.1188739101689893E-05,1.9052708697660805
342800,-0.0009191373080582315,0.00017808665761369992,-0.0009191373080582315,-0.0009191373080582315,0.00017808665761369992,0.00017808665761369992,-0.008145093044118907,-0.02204348358976611,-1.1208720353825352E-05,-0.007988949979307408,-0.008135807455924106,-0.02162090559486975,-0.022018353525580875,-1.0993846939957477E-05,-1.1195942161994694E-05,1.9052830594594408
342900,-0.0009189671605503141,0.00017804721657137333,-0.0009189671605503141,-0.0009189671605503141,0.00017804721657137333,0.00017804721657137333,-0.008144808281505905,-0.022040123056010236,-1.121593408169999E-05,-0.007988668092077971,-0.008135524005562868,-0.021617602491984862,-0.02201499949543053,-1.1000918821475342E-05,-1.1203149026070151E-05,1.9052952429612422
343000,-0.000918797110448733,0.00017800779634028868,-0.000918797110448733,-0.000918797110448733,0.00017800779634028868,0.00017800779634028868,-0.008144523555278877,-0.022036764266008133,-1.1223151619213852E-05,-0.007988386240882682,-0.00813524059113646,-0.021614301102003106,-0.022011647205309882,-1.1007994435249471E-05,-1.121035969672275E-05,1.9053074202769484
343100,-0.0009186271576707715,0.00017796839689995252,-0.0009186271576707715,-0.0009186271576707715,0.00017796839689995252,0.00017796839689995252,-0.008144238865426947,-0.022033407218253028,-1.1230372969171665E-05,-0.00798810442571,-0.008134957212634422,-0.021611001423442522,-0.022008296653715894,-1.1015073784026503E-05,-1.121757417675499E-05,1.9053195914120173
343200,-0.0009184573021337885,0.0001779290182300654,-0.0009184573021337885,-0.0009184573021337885,0.0001779290182300654,0.0001779290182300654,-0.00814395421193928,-0.022030051911240325,-1.1237598134385057E-05,-0.007987822646548435,-0.008134673870046327,-0.021607703454823293,-0.02200494783914767,-1.1022156870559854E-05,-1.1224792468976254E-05,1.9053317563718979
343300,-0.0009182875437552692,0.00017788966031020693,-0.0009182875437552692,-0.0009182875437552692,0.00017788966031020693,0.00017788966031020693,-0.008143669594805052,-0.022026698343467082,-1.1244827117664069E-05,-0.007987540903386502,-0.008134390563361764,-0.02160440719466723,-0.022001600760105985,-1.1029243697601367E-05,-1.1232014576194349E-05,1.9053439151620337
343400,-0.0009181178824528206,0.0001778503231200797,-0.0009181178824528206,-0.0009181178824528206,0.0001778503231200797,0.0001778503231200797,-0.008143385014013417,-0.022023346513432268,-1.1252059921828069E-05,-0.007987259196212695,-0.008134107292570296,-0.02160111264149801,-0.021998255415093513,-1.1036334267912028E-05,-1.1239240501226393E-05,1.9053560677878612
343500,-0.0009179483181441158,0.0001778110066393354,-0.0009179483181441158,-0.0009179483181441158,0.0001778110066393354,0.0001778110066393354,-0.008143100469553567,-0.022019996419636614,-1.1259296549691818E-05,-0.007986977525015548,-0.008133824057661526,-0.02159781979384106,-0.02199491180261469,-1.1043428584248304E-05,-1.124647024688491E-05,1.9053682142548094
343600,-0.000917778850746958,0.0001777717108477657,-0.000917778850746958,-0.000917778850746958,0.0001777717108477657,0.0001777717108477657,-0.008142815961414685,-0.022016648060582716,-1.1266537004076372E-05,-0.007986695889783584,-0.008133540858625044,-0.02159452865022363,-0.021991569921175794,-1.105052664937283E-05,-1.1253703815988704E-05,1.9053803545683017
343700,-0.0009176094801792369,0.00017773243572511162,-0.0009176094801792369,-0.0009176094801792369,0.00017773243572511162,0.00017773243572511162,-0.008142531489585958,-0.02201330143477502,-1.1273781287806063E-05,-0.007986414290505336,-0.008133257695450443,-0.0215912392091748,-0.021988229769284967,-1.1057628466051448E-05,-1.1260941211359857E-05,1.9053924887337548
343800,-0.0009174402063589662,0.00017769318125111558,-0.0009174402063589662,-0.0009174402063589662,0.00017769318125111558,0.00017769318125111558,-0.0081422470540566,-0.022009956540719813,-1.1281029403704248E-05,-0.007986132727169356,-0.00813297456812735,-0.021587951469225448,-0.021984891345452184,-1.1064734037049037E-05,-1.1268182435819482E-05,1.9054046167565766
343900,-0.0009172710292042329,0.00017765394740560772,-0.0009172710292042329,-0.0009172710292042329,0.00017765394740560772,0.00017765394740560772,-0.008141962654815831,-0.022006613376925183,-1.1288281354602417E-05,-0.007985851199764216,-0.008132691476645389,-0.021584665428908238,-0.021981554648189208,-1.1071843365138454E-05,-1.127542749219681E-05,1.9054167386421703
344000,-0.000917101948633262,0.00017761473416838457,-0.000917101948633262,-0.000917101948633262,0.00017761473416838457,0.00017761473416838457,-0.008141678291852857,-0.022003271941901024,-1.1295537143329266E-05,-0.007985569708278458,-0.008132408420994178,-0.021581381086757598,-0.02197821967600961,-1.1078956453089802E-05,-1.1282676383318291E-05,1.905428854395932
344100,-0.0009169329645643616,0.00017757554151933016,-0.0009169329645643616,-0.0009169329645643616,0.00017757554151933016,0.00017757554151933016,-0.008141393965156896,-0.021999932234159008,-1.1302796772719808E-05,-0.007985288252700647,-0.008132125401163334,-0.021578098441309704,-0.021974886427428737,-1.108607330367938E-05,-1.1289929112016675E-05,1.9054409640232495
344200,-0.0009167640769159387,0.00017753636943834743,-0.0009167640769159387,-0.0009167640769159387,0.00017753636943834743,0.00017753636943834743,-0.008141109674717198,-0.02199659425221268,-1.1310060245609908E-05,-0.00798500683301938,-0.008131842417142519,-0.021574817491102585,-0.02197155490096379,-1.1093193919684315E-05,-1.129718568112557E-05,1.9054530675295067
344300,-0.0009165952856065059,0.00017749721790534032,-0.0009165952856065059,-0.0009165952856065059,0.00017749721790534032,0.00017749721790534032,-0.008140825420523006,-0.0219932579945774,-1.1317327564839328E-05,-0.007984725449223247,-0.008131559468921376,-0.021571538234676054,-0.02196822509513379,-1.1100318303885555E-05,-1.1304446093482477E-05,1.9054651649200784
344400,-0.000916426590554686,0.00017745808690017905,-0.000916426590554686,-0.000916426590554686,0.00017745808690017905,0.00017745808690017905,-0.008140541202563554,-0.021989923459770324,-1.1324598733249283E-05,-0.007984444101300827,-0.008131276556489552,-0.021568260670571687,-0.021964897008459567,-1.1107446459065463E-05,-1.1311710351926355E-05,1.9054772562003337
344500,-0.0009162579916791832,0.00017741897640294237,-0.0009162579916791832,-0.0009162579916791832,0.00017741897640294237,0.00017741897640294237,-0.008140257020828118,-0.021986590646310335,-1.1331873753684284E-05,-0.007984162789240745,-0.00813099367983672,-0.021564984797332754,-0.021961570639463628,-1.1114578388009635E-05,-1.131897845929944E-05,1.9054893413756349
344600,-0.0009160894888988365,0.00017737988639351997,-0.0009160894888988365,-0.0009160894888988365,0.00017737988639351997,0.00017737988639351997,-0.00813997287530596,-0.021983259552718192,-1.1339152628990307E-05,-0.007983881513031607,-0.008130710838952549,-0.021561710613504377,-0.021958245986670392,-1.1121714093505092E-05,-1.1326250418445454E-05,1.9055014204513376
344700,-0.0009159210821325687,0.000177340816851958,-0.0009159210821325687,-0.0009159210821325687,0.000177340816851958,0.000177340816851958,-0.008139688765986355,-0.021979930177516434,-1.1346435362019052E-05,-0.007983600272662037,-0.008130428033826718,-0.02155843811763342,-0.02195492304860604,-1.1128853578344467E-05,-1.1333526232213822E-05,1.905513493432791
344800,-0.0009157527712993841,0.0001773017677582862,-0.0009157527712993841,-0.0009157527712993841,0.0001773017677582862,0.0001773017677582862,-0.008139404692858567,-0.021976602519229352,-1.1353721955621252E-05,-0.007983319068120654,-0.008130145264448895,-0.021555167308268487,-0.021951601823798496,-1.113599684531944E-05,-1.1340805903453009E-05,1.9055255603253372
344900,-0.0009155845563184285,0.00017726273909262223,-0.0009155845563184285,-0.0009155845563184285,0.00017726273909262223,0.00017726273909262223,-0.008139120655911904,-0.021973276576383125,-1.1361012412653374E-05,-0.007983037899396108,-0.008129862530808787,-0.02155189818396002,-0.021948282310777566,-1.1143143897227313E-05,-1.1348089435017208E-05,1.9055376211343118
345000,-0.0009154164371089263,0.00017722373083499808,-0.0009154164371089263,-0.0009154164371089263,0.00017722373083499808,0.00017722373083499808,-0.00813883665513565,-0.021969952347505727,-1.1368306735972141E-05,-0.007982756766477037,-0.008129579832896085,-0.021548630743260237,-0.02194496450807486,-1.1150294736865627E-05,-1.1355376829760872E-05,1.9055496758650439
345100,-0.0009152484135901982,0.00017718474296554964,-0.0009152484135901982,-0.0009152484135901982,0.00017718474296554964,0.00017718474296554964,-0.008138552690519118,-0.02196662983112678,-1.1375604928437573E-05,-0.007982475669352103,-0.008129297170700501,-0.02154536498472298,-0.021941648414223615,-1.1157449367035155E-05,-1.1362668090541743E-05,1.9055617245228553
345200,-0.0009150804856816776,0.00017714577546444895,-0.0009150804856816776,-0.0009150804856816776,0.00017714577546444895,0.00017714577546444895,-0.008138268762051613,-0.02196330902577781,-1.138290699291482E-05,-0.007982194608009963,-0.00812901454421174,-0.021542100906903956,-0.021938334027758976,-1.1164607790541697E-05,-1.1369963220222691E-05,1.9055737671130626
345300,-0.0009149126533029024,0.00017710682831181715,-0.0009149126533029024,-0.0009149126533029024,0.00017710682831181715,0.00017710682831181715,-0.008137984869722455,-0.02195998992999217,-1.1390212932267465E-05,-0.007981913582439288,-0.008128731953419526,-0.021538838508360667,-0.021935021347217906,-1.117177001018951E-05,-1.1377262221665025E-05,1.9055858036409747
345400,-0.0009147449163734922,0.00017706790148786173,-0.0009147449163734922,-0.0009147449163734922,0.00017706790148786173,0.00017706790148786173,-0.008137701013520984,-0.021956672542304833,-1.1397522749364223E-05,-0.00798163259262877,-0.0081284493983136,-0.02153557778765222,-0.02193171037113899,-1.117893602878788E-05,-1.138456509773518E-05,1.9055978341118935
345500,-0.0009145772748131788,0.0001770289949728779,-0.0009145772748131788,-0.0009145772748131788,0.0001770289949728779,0.0001770289949728779,-0.008137417193436525,-0.02195335686125262,-1.1404836447078341E-05,-0.007981351638567091,-0.00812816687888368,-0.021532318743339534,-0.021928401098062645,-1.118610584915053E-05,-1.1391871851304105E-05,1.9056098585311165
345600,-0.0009144097285418016,0.0001769901087470235,-0.0009144097285418016,-0.0009144097285418016,0.0001769901087470235,0.0001769901087470235,-0.008137133409458415,-0.021950042885374214,-1.1412154028282103E-05,-0.007981070720242936,-0.008127884395119508,-0.021529061373985355,-0.021925093526531155,-1.1193279474090235E-05,-1.1399182485241811E-05,1.905621876903932
345700,-0.0009142422774792904,0.00017695124279056007,-0.0009142422774792904,-0.0009142422774792904,0.00017695124279056007,0.00017695124279056007,-0.008136849661576013,-0.021946730613209883,-1.1419475495851722E-05,-0.00798078983764502,-0.008127601947010845,-0.02152580567815399,-0.021921787655088388,-1.120045690642362E-05,-1.1406497002422225E-05,1.9056338892356226
345800,-0.0009140749215456745,0.00017691239708388887,-0.0009140749215456745,-0.0009140749215456745,0.00017691239708388887,0.00017691239708388887,-0.008136565949778692,-0.02194342004330183,-1.1426800852666716E-05,-0.00798050899076207,-0.008127319534547454,-0.02152255165441165,-0.021918483482280118,-1.1207638148970546E-05,-1.1413815405722566E-05,1.9056458955314657
345900,-0.0009139076606610776,0.0001768735716072209,-0.0009139076606610776,-0.0009139076606610776,0.0001768735716072209,0.0001768735716072209,-0.008136282274055792,-0.021940111174193897,-1.1434130101611151E-05,-0.007980228179582785,-0.00812703715771908,-0.021519299301326168,-0.021915181006653787,-1.1214823204555327E-05,-1.1421137698024616E-05,1.905657895796731
346000,-0.0009137404947457446,0.00017683476634099306,-0.0009137404947457446,-0.0009137404947457446,0.00017683476634099306,0.00017683476634099306,-0.008135998634396688,-0.021936804004431796,-1.1441463245566303E-05,-0.007979947404095892,-0.00812675481651549,-0.0215160486174672,-0.021911880226758676,-1.1222012075999536E-05,-1.1428463882207354E-05,1.9056698900366813
346100,-0.0009135734237200033,0.0001767959812655392,-0.0009135734237200033,-0.0009135734237200033,0.0001767959812655392,0.0001767959812655392,-0.008135715030790781,-0.021933498532562982,-1.1448800287422267E-05,-0.007979666664290147,-0.008126472510926486,-0.02151279960140612,-0.02190858114114582,-1.1229204766133391E-05,-1.143579396115858E-05,1.905681878256573
346200,-0.0009134064475042721,0.00017675721636126204,-0.0009134064475042721,-0.0009134064475042721,0.00017675721636126204,0.00017675721636126204,-0.008135431463227448,-0.02193019475713655,-1.1456141230067563E-05,-0.007979385960154288,-0.00812619024094184,-0.02150955225171593,-0.02190528374836788,-1.1236401277785565E-05,-1.1443127937764516E-05,1.9056938604616571
346300,-0.0009132395660190939,0.00017671847160860042,-0.0009132395660190939,-0.0009132395660190939,0.00017671847160860042,0.00017671847160860042,-0.008135147931696077,-0.02192689267670355,-1.146348607639589E-05,-0.007979105291677058,-0.008125908006551334,-0.021506306566971535,-0.021901988046979466,-1.1243601613789794E-05,-1.1450465814916562E-05,1.9057058366571773
346400,-0.000913072779185094,0.00017667974698797574,-0.000913072779185094,-0.000913072779185094,0.00017667974698797574,0.00017667974698797574,-0.008134864436186074,-0.02192359228981662,-1.1470834829302422E-05,-0.00797882465884722,-0.008125625807744775,-0.02150306254574941,-0.021898694035536785,-1.1250805776981264E-05,-1.1457807595507592E-05,1.9057178068483707
346500,-0.0009129060869230071,0.00017664104247989607,-0.0009129060869230071,-0.0009129060869230071,0.00017664104247989607,0.00017664104247989607,-0.008134580976686864,-0.021920293595030168,-1.1478187491686284E-05,-0.00797854406165356,-0.008125343644511979,-0.02149982018662777,-0.021895401712597795,-1.1258013770199028E-05,-1.1465153282434427E-05,1.9057297710404681
346600,-0.000912739489153654,0.0001766023580648361,-0.000912739489153654,-0.000912739489153654,0.0001766023580648361,0.0001766023580648361,-0.008134297553187848,-0.02191699659090043,-1.1485544066447484E-05,-0.007978263500084836,-0.008125061516842743,-0.02149657948818664,-0.021892111076722287,-1.1265225596282999E-05,-1.1472502878594768E-05,1.9057417292386936
346700,-0.0009125729857979497,0.00017656369372335653,-0.0009125729857979497,-0.0009125729857979497,0.00017656369372335653,0.00017656369372335653,-0.008134014165678478,-0.02191370127598528,-1.1492904556489361E-05,-0.00797798297412986,-0.008124779424726912,-0.021493340449007636,-0.021888822126471672,-1.1272441258076356E-05,-1.1479856386889647E-05,1.9057536814482656
346800,-0.0009124065767769272,0.000176525049436019,-0.0009124065767769272,-0.0009124065767769272,0.000176525049436019,0.000176525049436019,-0.008133730814148185,-0.02191040764884442,-1.1500268964718595E-05,-0.007977702483777424,-0.00812449736815431,-0.021490103067674186,-0.021885534860409193,-1.1279660758425546E-05,-1.1487213810223433E-05,1.9057656276743953
346900,-0.0009122402620117115,0.00017648642518335023,-0.0009122402620117115,-0.0009122402620117115,0.00017648642518335023,0.00017648642518335023,-0.008133447498586384,-0.021907115708039177,-1.1507637294045808E-05,-0.007977422029016301,-0.008124215347114749,-0.02148686734277131,-0.021882249277099725,-1.1286884100180875E-05,-1.149457515150444E-05,1.9057775679222877
347000,-0.0009120740414235224,0.0001764478209459475,-0.0009120740414235224,-0.0009120740414235224,0.0001764478209459475,0.0001764478209459475,-0.008133164218982539,-0.021903825452132816,-1.1515009547381297E-05,-0.00797714160983532,-0.008123933361598085,-0.021483633272885935,-0.02187896537511006,-1.129411128619233E-05,-1.1501940413640652E-05,1.9057895021971418
347100,-0.0009119079149336695,0.0001764092367044936,-0.0009119079149336695,-0.0009119079149336695,0.0001764092367044936,0.0001764092367044936,-0.008132880975326117,-0.021900536879690107,-1.1522385727641145E-05,-0.00797686122622331,-0.008123651411594175,-0.021480400856606473,-0.02187568315300849,-1.1301342319315566E-05,-1.1509309599545832E-05,1.9058014305041493
347200,-0.0009117418824635689,0.00017637067243962026,-0.0009117418824635689,-0.0009117418824635689,0.00017637067243962026,0.00017637067243962026,-0.008132597767606569,-0.02189724998927766,-1.1529765837740491E-05,-0.00797658087816908,-0.00812336949709286,-0.021477170092523142,-0.02187240260936515,-1.1308577202405303E-05,-1.1516682712132806E-05,1.9058133528484957
347300,-0.0009115759439347608,0.00017633212813197697,-0.0009115759439347608,-0.0009115759439347608,0.00017633212813197697,0.00017633212813197697,-0.008132314595813372,-0.02189396477946385,-1.1537149880602727E-05,-0.007976300565661471,-0.008123087618084016,-0.021473940979227887,-0.021869123742751937,-1.1315815938324351E-05,-1.1524059754322643E-05,1.9058252692353614
347400,-0.0009114100992688239,0.00017629360376231643,-0.0009114100992688239,-0.0009114100992688239,0.00017629360376231643,0.00017629360376231643,-0.008132031459936007,-0.02189068124881867,-1.1544537859147847E-05,-0.00797602028868933,-0.008122805774557507,-0.021470713515314262,-0.021865846551742348,-1.1323058529932188E-05,-1.1531440729033017E-05,1.9058371796699187
347500,-0.0009112443483874845,0.00017625509931132308,-0.0009112443483874845,-0.0009112443483874845,0.00017625509931132308,0.00017625509931132308,-0.008131748359963966,-0.021887399395913956,-1.1551929776302873E-05,-0.007975740047241511,-0.00812252396650322,-0.021467487699377622,-0.021862571034911737,-1.1330304980095176E-05,-1.1538825639188627E-05,1.9058490841573346
347600,-0.0009110786912125271,0.00017621661475976708,-0.0009110786912125271,-0.0009110786912125271,0.00017621661475976708,0.00017621661475976708,-0.008131465295886726,-0.021884119219323123,-1.1559325634996958E-05,-0.007975459841306858,-0.008122242193911021,-0.02146426353001489,-0.021859297190837016,-1.1337555291681762E-05,-1.1546214487716297E-05,1.905860982702769
347700,-0.0009109131276658915,0.00017617815008841924,-0.0009109131276658915,-0.0009109131276658915,0.00017617815008841924,0.00017617815008841924,-0.008131182267693804,-0.021880840717621378,-1.1566725438158924E-05,-0.00797517967087425,-0.008121960456770817,-0.021461041005824716,-0.021856025018096897,-1.1344809467560054E-05,-1.1553607277542529E-05,1.905872875311376
