in1,in2,out1,targ1,cost
1,1,0.9999999999999977,0,0.9999999999999953
0,0,0.9999999999999998,0,0.9999999999999996
0,1,1,1,0
1,0,0.9999999999999998,1,4.930380657631324E-32
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
